source,target,weight
after,nobody,0.24441988894737948
between,toward,0.24182498593384422
for,toward,0.251147218952154
much,however,0.24311158133262434
other,nobody,0.24849093749479484
some,nobody,0.25205529041565733
then,toward,0.2408153143973189
under,toward,0.24260314640600253
