source,target,weight
among,concerning,0.3977370107078694
and,concerning,0.3852696091338353
at,concerning,0.3988102142905948
before,concerning,0.39174778085380324
enough,concerning,0.4056690637775871
however,concerning,0.3816366852122206
into,concerning,0.39386725450785975
may,concerning,0.3803095324033539
of,concerning,0.38929232521371093
our,concerning,0.396052561483796
than,concerning,0.3951699325579836
them,concerning,0.40010609905347916
who,concerning,0.3886523317475493
