source,target,weight
however,into,0.16843100628528118
however,these,0.17223432952129009
if,however,0.2759618698330545
if,like,0.18295023763276375
if,none,0.22987313135084078
if,outside,0.152595052689801
if,round,0.17257970539833123
if,since,0.20364170386098246
if,themselves,0.22582155106509608
if,though,0.15954141244210604
if,till,0.15232386975641835
if,within,0.19562319183291804
in,bit,0.16995889129887315
in,according,0.2501858768102026
in,although,0.15488599046665688
in,aside,0.16344310859484512
in,below,0.21093446054359308
in,beneath,0.20338113736440847
in,beside,0.18135457741921357
in,certain,0.17765389342003365
in,during,0.18469444465120155
in,however,0.2514906102246893
in,instead,0.20685539400897096
in,itself,0.20013774274977703
in,many,0.17983731048639356
in,might,0.22387938963841766
in,nevertheless,0.30104542396532064
in,none,0.2025323830730332
in,nor,0.17466202018021912
in,round,0.21790498477928022
in,shall,0.16174710217733376
in,since,0.15269794044314092
in,such,0.15558063108152087
in,themselves,0.1802873197232835
in,then,0.16162426665228743
in,though,0.19772436827146228
in,toward,0.15407597402271592
in,until,0.22813257317419106
in,various,0.17217358222136311
in,wanting,0.16838197953927353
in,whom,0.16308891692965866
in,within,0.16604615217303564
spite,such,0.18591947944577136
spite,themselves,0.2115193364294694
spite,though,0.19229538479666708
spite,whilst,0.20559803436327867
view,ahead,0.16507944941058153
view,however,0.21128787742962954
view,none,0.19277319095354725
view,though,0.2307703730227663
view,would,0.16916893088085155
inside,like,0.15711840119187304
instead,instead,0.20860752092280405
instead,should,0.16078921211487596
into,bit,0.1682808884215259
into,ahead,0.15230069877376615
into,among,0.14945010475864423
into,astride,0.1658565000112775
into,below,0.17695593558630338
into,beside,0.15163923762075152
into,certain,0.15921799621747848
into,however,0.22152024914350016
into,itself,0.19586436036840685
into,like,0.1836404545910688
into,might,0.18197227439560654
into,nevertheless,0.2470968258588093
into,round,0.25271310642245476
into,themselves,0.19756412392833297
into,though,0.20639700917898945
into,toward,0.15225040900885128
into,until,0.1596061264717965
it,ahead,0.2096742679226579
it,although,0.1741414713691367
it,around,0.17204462460603642
it,aside,0.16076309709777922
it,below,0.19139487390250304
it,beneath,0.16680831820404934
it,can,0.1591843366202026
it,certain,0.21672462147832677
it,during,0.15986265222172788
it,each,0.16540537471771816
it,however,0.23893795703476037
it,inside,0.17559520283624208
it,instead,0.23418168326869984
it,itself,0.16558201879793003
it,like,0.1821565149764916
it,many,0.16695842870270977
it,might,0.20206489235017638
it,nevertheless,0.2727227203330677
it,nobody,0.2585936354727659
it,none,0.2032060456178222
it,nor,0.16900776609753612
it,outside,0.17314345796351985
it,round,0.25261021449415905
it,since,0.1718826049565366
it,such,0.16823161244859194
it,though,0.2500216775935651
it,until,0.19392412383205512
