source,target,weight
little,although,0.2200054310289186
little,anything,0.23522886476478577
little,beside,0.19128209573920232
little,ought,0.1827925188757955
little,round,0.17480854116252548
little,used,0.20739418747348173
might,part,0.20554255986086387
might,such,0.17208849968059414
might,than,0.1719884029249577
more,although,0.20231794184798407
more,anything,0.24736217084322026
more,other,0.17820758822093175
more,part,0.21132083861029982
more,round,0.20896776221172966
more,used,0.20216349102228331
most,across,0.17544656971278383
most,although,0.17947785134438865
most,next,0.18049420003185945
most,part,0.20865693393931364
most,round,0.18743024756877646
most,though,0.20716409206866807
much,against,0.17403807152390863
much,along,0.20647514347309806
much,next,0.17764960452049833
much,towards,0.1969594694478435
near,along,0.21913862422102245
near,although,0.20086494694387602
near,enough,0.17132201462286092
next,part,0.18287369599260017
no,across,0.1813167224216153
no,although,0.24526601473263435
no,though,0.2337409477094527
none,although,0.1924468697123409
nor,although,0.23049656866702306
nor,anything,0.1766466890343678
nor,though,0.1969208436601379
nor,used,0.2098850273815588
nothing,although,0.18616301243191974
nothing,anything,0.18139868397271253
nothing,upon,0.17570683780380378
off,if,0.17495573118450794
off,must,0.17642459180055328
off,round,0.219836287958712
on,along,0.20565557402727577
on,although,0.1841163956743484
on,beside,0.18224772546016804
on,similar,0.199099756790062
on,than,0.18453419602692228
on,though,0.2065254761917874
on,unto,0.1935315866118879
one,although,0.23426879061174374
one,next,0.19652775983527257
one,round,0.17243597960482598
one,used,0.2160319676440629
or,ought,0.17372744935552642
our,round,0.22365183344133557
our,than,0.17345567816158514
our,used,0.19497024795732917
out,although,0.185793332618226
out,next,0.18495518676610015
over,along,0.20102316941864862
over,although,0.17395847600562156
over,similar,0.17543585848211948
over,though,0.18461857515801036
part,anything,0.2046675834465766
part,though,0.21163303656466095
round,although,0.2369703195792147
round,round,0.23113795797423342
save,away,0.17361691279073396
save,such,0.18738214266873768
save,upon,0.18018716143769906
several,although,0.19214148491101912
several,round,0.19290994606504103
shall,part,0.1820531113544038
shall,similar,0.18467636177419633
since,similar,0.1800359504715172
since,though,0.2774731914770084
so,although,0.22082714157600636
so,anything,0.18079502531246486
so,plenty,0.19743624464792922
so,similar,0.18727795109147477
so,though,0.27441640389889865
so,used,0.22903524536281364
some,along,0.19971942147860897
some,although,0.17623912912918369
some,away,0.17643187993624893
some,following,0.18040598561627977
some,part,0.18139502246096992
some,round,0.22584633425080555
some,though,0.22666551759005085
something,along,0.1869984184036921
something,although,0.17690912236973072
something,next,0.1840012632216681
such,although,0.21867300939531176
such,than,0.17135733076203938
such,though,0.22722389721121428
such,used,0.18979388214274492
than,along,0.18329018453323973
than,anything,0.18815042271180815
than,ought,0.17992838781426876
than,similar,0.1931786423403655
that,although,0.2510261526090829
that,anything,0.23647358184086156
that,beside,0.1927619591412912
that,no,0.1733987812152781
that,round,0.23398157284960913
that,similar,0.18719940399971255
that,though,0.23524305129134543
that,upon,0.186027503535593
the,anything,0.21885234259439407
the,beside,0.19124759376851758
the,instead,0.2024267495766588
the,though,0.19836131517687816
the,towards,0.17616512923145225
them,along,0.18044316424387877
them,though,0.23264464531878654
them,used,0.17775841898911235
themselves,however,0.17332575227508443
then,although,0.1764307095925893
then,next,0.2066345316504518
then,round,0.207283875988734
then,such,0.19096499912964135
then,towards,0.22661165969702757
then,until,0.17466100610649407
these,across,0.18261512054185947
these,although,0.1878004119204859
these,plenty,0.17950574066781802
these,unto,0.1797637234598791
these,used,0.21440030199998078
they,although,0.20876753243253623
they,anything,0.20541776456241723
they,enough,0.1740840775326581
they,part,0.18119851783348942
they,round,0.224101088936344
they,though,0.27407775086787717
they,used,0.19588635587170258
this,although,0.20409389883690626
this,anything,0.2080813761730822
this,ought,0.17960495569299734
this,part,0.20702424285441134
this,round,0.18659055910291864
this,such,0.18007949425404077
this,though,0.28909182810221135
this,unto,0.17912107933668564
this,used,0.23331426081911813
though,part,0.17843921526807716
though,though,0.23922119594590996
throughout,although,0.19139690741722018
till,although,0.2585254069661086
till,towards,0.2059046978270451
toward,though,0.17603122309235145
toward,until,0.18245286282370327
until,across,0.1725026229804756
until,anything,0.17471672320407902
whatever,although,0.19499112529471715
when,if,0.1792883920228411
when,though,0.18177013737082834
when,unto,0.1739541834058757
where,along,0.21470341773992216
whether,part,0.1884320098489864
while,across,0.18781034664388668
while,round,0.19251895876041158
whom,away,0.17303718135541896
whose,though,0.23966575857405426
with,along,0.1802387554688098
with,although,0.246039567703312
with,anything,0.20866287755140503
with,if,0.18142422627709062
with,on,0.17188831367788357
with,part,0.20481714447264046
with,round,0.20391317568285713
with,though,0.28885841212982866
with,towards,0.23914791817319872
with,until,0.17257526901066234
with,used,0.20718491429405547
within,although,0.18330501475474323
within,round,0.2043188908076184
within,unto,0.2093384224663314
without,although,0.1849625182033321
without,round,0.17233620258056823
would,anything,0.18659906028332182
would,round,0.17502044013555237
would,though,0.2063674945940537
yet,although,0.2065271860048465
yet,anything,0.2378733677903453
yet,enough,0.2037371172810889
yet,part,0.21046040129434818
yet,than,0.18005140137463144
